Trial,Accuracy,Duration,Params,BestAccuracy
68,0.7844912338194331,490.3949751853943,"{'n_d': 54, 'n_a': 8, 'n_steps': 4, 'gamma': 1.6, 'n_shared': 5, 'momentum': 0.09, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
69,0.7708504014419139,177.2595875263214,"{'n_d': 57, 'n_a': 9, 'n_steps': 3, 'gamma': 1.9, 'n_shared': 5, 'momentum': 0.37, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
70,0.7182942815009012,103.01257634162903,"{'n_d': 42, 'n_a': 11, 'n_steps': 4, 'gamma': 1.7000000000000002, 'n_shared': 4, 'momentum': 0.29000000000000004, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
71,0.7744961494347042,264.1211247444153,"{'n_d': 50, 'n_a': 11, 'n_steps': 3, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.31, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
72,0.786129772243159,290.50215792655945,"{'n_d': 52, 'n_a': 10, 'n_steps': 3, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.32, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
73,0.7818695723414714,229.18772435188293,"{'n_d': 48, 'n_a': 12, 'n_steps': 3, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.3, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
74,0.7825249877109618,304.52175736427307,"{'n_d': 28, 'n_a': 11, 'n_steps': 3, 'gamma': 1.7000000000000002, 'n_shared': 5, 'momentum': 0.35000000000000003, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
75,0.7683106668851385,291.6813304424286,"{'n_d': 51, 'n_a': 10, 'n_steps': 3, 'gamma': 1.9, 'n_shared': 5, 'momentum': 0.33, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
76,0.7784286416516467,221.5161464214325,"{'n_d': 44, 'n_a': 11, 'n_steps': 4, 'gamma': 2.0, 'n_shared': 5, 'momentum': 0.28, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 1024}",0.798336883499918
77,0.7221038833360642,3221.955135822296,"{'n_d': 61, 'n_a': 11, 'n_steps': 3, 'gamma': 1.4, 'n_shared': 5, 'momentum': 0.36000000000000004, 'optimizer_function': <class 'torch.optim.sgd.SGD'>, 'batch_size': 128}",0.798336883499918
78,0.7579059478944781,228.2729787826538,"{'n_d': 46, 'n_a': 12, 'n_steps': 5, 'gamma': 1.7000000000000002, 'n_shared': 4, 'momentum': 0.31, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
79,0.7758069801736851,316.1908700466156,"{'n_d': 55, 'n_a': 11, 'n_steps': 4, 'gamma': 1.6, 'n_shared': 5, 'momentum': 0.24000000000000002, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
80,0.7350483368834999,660.0745975971222,"{'n_d': 53, 'n_a': 10, 'n_steps': 8, 'gamma': 1.9, 'n_shared': 5, 'momentum': 0.37, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 256}",0.798336883499918
81,0.7862116991643454,314.13906240463257,"{'n_d': 52, 'n_a': 10, 'n_steps': 3, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.33, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
82,0.7295592331640177,122.325936794281,"{'n_d': 50, 'n_a': 10, 'n_steps': 3, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.33, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
83,0.7751925282647878,545.9370222091675,"{'n_d': 49, 'n_a': 9, 'n_steps': 7, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.35000000000000003, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
84,0.7678191053580207,201.8156611919403,"{'n_d': 47, 'n_a': 10, 'n_steps': 3, 'gamma': 1.9, 'n_shared': 5, 'momentum': 0.29000000000000004, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
85,0.7702359495330166,511.9018430709839,"{'n_d': 58, 'n_a': 11, 'n_steps': 6, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.34, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
86,0.787481566442733,362.72694277763367,"{'n_d': 52, 'n_a': 9, 'n_steps': 3, 'gamma': 2.0, 'n_shared': 5, 'momentum': 0.39, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
87,0.7788792397181714,137.40262007713318,"{'n_d': 44, 'n_a': 8, 'n_steps': 3, 'gamma': 2.0, 'n_shared': 1, 'momentum': 0.4, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
88,0.5312960838931673,518.4330246448517,"{'n_d': 56, 'n_a': 9, 'n_steps': 3, 'gamma': 2.0, 'n_shared': 5, 'momentum': 0.39, 'optimizer_function': <class 'torch.optim.sgd.SGD'>, 'batch_size': 512}",0.798336883499918
89,0.7856382107160413,462.0218527317047,"{'n_d': 54, 'n_a': 15, 'n_steps': 4, 'gamma': 1.5, 'n_shared': 4, 'momentum': 0.38, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
90,0.7642143208258234,65.60723543167114,"{'n_d': 49, 'n_a': 12, 'n_steps': 3, 'gamma': 2.0, 'n_shared': 3, 'momentum': 0.39, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 1024}",0.798336883499918
91,0.7294363427822382,108.35820603370667,"{'n_d': 52, 'n_a': 10, 'n_steps': 3, 'gamma': 1.9, 'n_shared': 5, 'momentum': 0.37, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
92,0.7668769457643781,222.0193212032318,"{'n_d': 51, 'n_a': 9, 'n_steps': 3, 'gamma': 1.7000000000000002, 'n_shared': 5, 'momentum': 0.01, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
93,0.7866213337702769,379.13835406303406,"{'n_d': 53, 'n_a': 11, 'n_steps': 3, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.32, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
94,0.7776503359003769,286.90710163116455,"{'n_d': 47, 'n_a': 11, 'n_steps': 3, 'gamma': 1.9, 'n_shared': 5, 'momentum': 0.32, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
95,0.7791659839423234,436.3798906803131,"{'n_d': 59, 'n_a': 11, 'n_steps': 4, 'gamma': 2.0, 'n_shared': 5, 'momentum': 0.36000000000000004, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
96,0.7334097984597738,224.43261456489563,"{'n_d': 54, 'n_a': 12, 'n_steps': 3, 'gamma': 1.8, 'n_shared': 5, 'momentum': 0.31, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 256}",0.798336883499918
97,0.7423398328690808,101.41244220733643,"{'n_d': 49, 'n_a': 11, 'n_steps': 3, 'gamma': 1.2, 'n_shared': 5, 'momentum': 0.34, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
98,0.7295592331640177,497.0754117965698,"{'n_d': 39, 'n_a': 11, 'n_steps': 4, 'gamma': 1.9, 'n_shared': 5, 'momentum': 0.26, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 128}",0.798336883499918
99,0.7876044568245125,248.6251277923584,"{'n_d': 56, 'n_a': 12, 'n_steps': 3, 'gamma': 1.7000000000000002, 'n_shared': 5, 'momentum': 0.16, 'optimizer_function': <class 'torch.optim.adam.Adam'>, 'batch_size': 512}",0.798336883499918
